Date,DepartmentID,Account,Category,Amount
2023-01-01,2,Reinsurance Recoveries,Income,51873
2023-01-01,2,Investment Income,Income,497877
2023-01-01,2,Commission Income,Income,378676
2023-01-01,2,Claims Paid,Claims,139092
2023-01-01,2,Claims Incurred,Claims,91988
2023-01-01,2,Loss Adjustment Expenses,Claims,50648
2023-01-01,2,Staff Costs,Expense,10516
2023-01-01,2,IT Expenses,Expense,3396
2023-01-01,2,Marketing,Expense,85082
2023-01-01,2,Office Costs,Expense,20129
2023-01-01,2,Depreciation,Expense,2591
2023-01-01,2,Professional Services,Expense,12303
2023-01-01,3,Gross Written Premium,Income,171633
2023-01-01,3,Net Earned Premium,Income,343863
2023-01-01,3,Reinsurance Recoveries,Income,259690
2023-01-01,3,Investment Income,Income,495324
2023-01-01,3,Commission Income,Income,269820
2023-01-01,3,Claims Paid,Claims,104616
2023-01-01,3,Claims Incurred,Claims,91231
2023-01-01,3,Loss Adjustment Expenses,Claims,274458
2023-01-01,3,Staff Costs,Expense,20623
2023-01-01,3,IT Expenses,Expense,68675
2023-01-01,3,Marketing,Expense,97826
2023-01-01,3,Office Costs,Expense,66082
2023-01-01,3,Depreciation,Expense,84624
2023-01-01,3,Professional Services,Expense,34130
2023-01-01,4,Gross Written Premium,Income,192828
2023-01-01,4,Net Earned Premium,Income,369768
2023-01-01,4,Reinsurance Recoveries,Income,167364
2023-01-01,4,Investment Income,Income,383929
2023-01-01,4,Commission Income,Income,358350
2023-01-01,4,Claims Paid,Claims,74274
2023-01-01,4,Claims Incurred,Claims,138541
2023-01-01,4,Loss Adjustment Expenses,Claims,58947
2023-01-01,4,Staff Costs,Expense,23534
2023-01-01,4,IT Expenses,Expense,64620
2023-01-01,4,Marketing,Expense,49874
2023-01-01,4,Office Costs,Expense,50708
2023-01-01,4,Depreciation,Expense,75553
2023-01-01,4,Professional Services,Expense,69344
2023-01-01,5,Gross Written Premium,Income,321282
2023-01-01,5,Net Earned Premium,Income,195374
2023-01-01,5,Reinsurance Recoveries,Income,57638
2023-01-01,5,Investment Income,Income,88249
2023-01-01,5,Commission Income,Income,378009
2023-01-01,5,Claims Paid,Claims,7719
2023-01-01,5,Claims Incurred,Claims,158962
2023-01-01,5,Loss Adjustment Expenses,Claims,47534
2023-01-01,5,Staff Costs,Expense,93241
2023-01-01,5,IT Expenses,Expense,19787
2023-01-01,5,Marketing,Expense,49845
2023-01-01,5,Office Costs,Expense,58932
2023-01-01,5,Depreciation,Expense,93124
2023-01-01,5,Professional Services,Expense,92659
2023-01-01,6,Gross Written Premium,Income,174134
2023-01-01,6,Net Earned Premium,Income,85713
2023-01-01,6,Reinsurance Recoveries,Income,228335
2023-01-01,6,Investment Income,Income,498972
2023-01-01,6,Commission Income,Income,463677
2023-01-01,6,Claims Paid,Claims,80418
2023-01-01,6,Claims Incurred,Claims,133232
2023-01-01,6,Loss Adjustment Expenses,Claims,168038
2023-01-01,6,Staff Costs,Expense,73545
2023-01-01,6,IT Expenses,Expense,13987
2023-01-01,6,Marketing,Expense,38311
2023-01-01,6,Office Costs,Expense,32575
2023-01-01,6,Depreciation,Expense,64852
2023-01-01,6,Professional Services,Expense,2007
2023-01-01,7,Gross Written Premium,Income,212053
2023-01-01,7,Net Earned Premium,Income,86242
2023-01-01,7,Reinsurance Recoveries,Income,188589
2023-01-01,7,Investment Income,Income,39257
2023-01-01,7,Commission Income,Income,490488
2023-01-01,7,Claims Paid,Claims,149353
2023-01-01,7,Claims Incurred,Claims,268579
2023-01-01,7,Loss Adjustment Expenses,Claims,234947
2023-01-01,7,Staff Costs,Expense,92357
2023-01-01,7,IT Expenses,Expense,27660
2023-01-01,7,Marketing,Expense,6084
2023-01-01,7,Office Costs,Expense,83197
2023-01-01,7,Depreciation,Expense,14507
2023-01-01,7,Professional Services,Expense,73595
2023-01-01,8,Gross Written Premium,Income,93807
2023-01-01,8,Net Earned Premium,Income,448755
2023-01-01,8,Reinsurance Recoveries,Income,388097
2023-01-01,8,Investment Income,Income,148563
2023-01-01,8,Commission Income,Income,268778
2023-01-01,8,Claims Paid,Claims,186264
2023-01-01,8,Claims Incurred,Claims,78609
2023-01-01,8,Loss Adjustment Expenses,Claims,276221
2023-01-01,8,Staff Costs,Expense,21953
2023-01-01,8,IT Expenses,Expense,77919
2023-01-01,8,Marketing,Expense,68889
2023-01-01,8,Office Costs,Expense,24821
2023-01-01,8,Depreciation,Expense,38567
2023-01-01,8,Professional Services,Expense,25860
2023-01-01,9,Gross Written Premium,Income,162267
2023-01-01,9,Net Earned Premium,Income,87475
2023-01-01,9,Reinsurance Recoveries,Income,494090
2023-01-01,9,Investment Income,Income,359410
2023-01-01,9,Commission Income,Income,162499
2023-01-01,9,Claims Paid,Claims,294227
2023-01-01,9,Claims Incurred,Claims,223118
2023-01-01,9,Loss Adjustment Expenses,Claims,128786
2023-01-01,9,Staff Costs,Expense,45064
2023-01-01,9,IT Expenses,Expense,8813
2023-01-01,9,Marketing,Expense,32598
2023-01-01,9,Office Costs,Expense,94106
2023-01-01,9,Depreciation,Expense,28082
2023-01-01,9,Professional Services,Expense,30241
2023-01-01,10,Gross Written Premium,Income,237286
2023-01-01,10,Net Earned Premium,Income,447785
2023-01-01,10,Reinsurance Recoveries,Income,21745
2023-01-01,10,Investment Income,Income,298173
2023-01-01,10,Commission Income,Income,154097
2023-01-01,10,Claims Paid,Claims,237732
2023-01-01,10,Claims Incurred,Claims,150360
2023-01-01,10,Loss Adjustment Expenses,Claims,94186
2023-01-01,10,Staff Costs,Expense,7540
2023-01-01,10,IT Expenses,Expense,98768
2023-01-01,10,Marketing,Expense,82958
2023-01-01,10,Office Costs,Expense,69878
2023-01-01,10,Depreciation,Expense,42846
2023-01-01,10,Professional Services,Expense,76932
2023-02-01,1,Gross Written Premium,Income,158554
2023-02-01,1,Net Earned Premium,Income,295555
2023-02-01,1,Reinsurance Recoveries,Income,454191
2023-02-01,1,Investment Income,Income,463761
2023-02-01,1,Commission Income,Income,350941
2023-02-01,1,Claims Paid,Claims,289186
2023-02-01,1,Claims Incurred,Claims,57930
2023-02-01,1,Loss Adjustment Expenses,Claims,253656
2023-02-01,1,Staff Costs,Expense,45413
2023-02-01,1,IT Expenses,Expense,94623
2023-02-01,1,Marketing,Expense,98883
2023-02-01,1,Office Costs,Expense,34756
2023-02-01,1,Depreciation,Expense,54268
2023-02-01,1,Professional Services,Expense,40214
2023-02-01,2,Gross Written Premium,Income,222943
2023-02-01,2,Net Earned Premium,Income,268916
2023-02-01,2,Reinsurance Recoveries,Income,431818
2023-02-01,2,Investment Income,Income,194403
2023-02-01,2,Commission Income,Income,58901
2023-02-01,2,Claims Paid,Claims,199488
2023-02-01,2,Claims Incurred,Claims,168268
2023-02-01,2,Loss Adjustment Expenses,Claims,272770
2023-02-01,2,Staff Costs,Expense,8424
2023-02-01,2,IT Expenses,Expense,13857
2023-02-01,2,Marketing,Expense,20982
2023-02-01,2,Office Costs,Expense,77961
2023-02-01,2,Depreciation,Expense,2980
2023-02-01,2,Professional Services,Expense,49290
2023-02-01,3,Gross Written Premium,Income,36431
2023-02-01,3,Net Earned Premium,Income,357120
2023-02-01,3,Reinsurance Recoveries,Income,248360
2023-02-01,3,Investment Income,Income,354855
2023-02-01,3,Commission Income,Income,36385
2023-02-01,3,Claims Paid,Claims,285783
2023-02-01,3,Claims Incurred,Claims,90530
2023-02-01,3,Loss Adjustment Expenses,Claims,235983
2023-02-01,3,Staff Costs,Expense,22563
2023-02-01,3,IT Expenses,Expense,40341
2023-02-01,3,Marketing,Expense,6776
2023-02-01,3,Office Costs,Expense,37444
2023-02-01,3,Depreciation,Expense,69916
2023-02-01,3,Professional Services,Expense,9711
2023-02-01,4,Gross Written Premium,Income,215390
2023-02-01,4,Net Earned Premium,Income,355114
2023-02-01,4,Reinsurance Recoveries,Income,253373
2023-02-01,4,Investment Income,Income,357697
2023-02-01,4,Commission Income,Income,171779
2023-02-01,4,Claims Paid,Claims,175182
2023-02-01,4,Claims Incurred,Claims,197860
2023-02-01,4,Loss Adjustment Expenses,Claims,87879
2023-02-01,4,Staff Costs,Expense,39827
2023-02-01,4,IT Expenses,Expense,6655
2023-02-01,4,Marketing,Expense,45859
2023-02-01,4,Office Costs,Expense,54625
2023-02-01,4,Depreciation,Expense,53098
2023-02-01,4,Professional Services,Expense,16251
2023-02-01,5,Gross Written Premium,Income,132413
2023-02-01,5,Net Earned Premium,Income,272670
2023-02-01,5,Reinsurance Recoveries,Income,340904
2023-02-01,5,Investment Income,Income,57837
2023-02-01,5,Commission Income,Income,270550
2023-02-01,5,Claims Paid,Claims,278680
2023-02-01,5,Claims Incurred,Claims,33541
2023-02-01,5,Loss Adjustment Expenses,Claims,84083
2023-02-01,5,Staff Costs,Expense,52027
2023-02-01,5,IT Expenses,Expense,35531
2023-02-01,5,Marketing,Expense,9712
2023-02-01,5,Office Costs,Expense,66455
2023-02-01,5,Depreciation,Expense,75744
2023-02-01,5,Professional Services,Expense,6109
2023-02-01,6,Gross Written Premium,Income,321412
2023-02-01,6,Net Earned Premium,Income,241809
2023-02-01,6,Reinsurance Recoveries,Income,326759
2023-02-01,6,Investment Income,Income,92503
2023-02-01,6,Commission Income,Income,264346
2023-02-01,6,Claims Paid,Claims,90708
2023-02-01,6,Claims Incurred,Claims,196184
2023-02-01,6,Loss Adjustment Expenses,Claims,107471
2023-02-01,6,Staff Costs,Expense,27589
2023-02-01,6,IT Expenses,Expense,31015
2023-02-01,6,Marketing,Expense,30009
2023-02-01,6,Office Costs,Expense,84309
2023-02-01,6,Depreciation,Expense,63046
2023-02-01,6,Professional Services,Expense,27143
2023-02-01,7,Gross Written Premium,Income,16154
2023-02-01,7,Net Earned Premium,Income,162876
2023-02-01,7,Reinsurance Recoveries,Income,444904
2023-02-01,7,Investment Income,Income,74288
2023-02-01,7,Commission Income,Income,61195
2023-02-01,7,Claims Paid,Claims,287725
2023-02-01,7,Claims Incurred,Claims,297231
2023-02-01,7,Loss Adjustment Expenses,Claims,186002
2023-02-01,7,Staff Costs,Expense,33981
2023-02-01,7,IT Expenses,Expense,70298
2023-02-01,7,Marketing,Expense,47167
2023-02-01,7,Office Costs,Expense,76304
2023-02-01,7,Depreciation,Expense,44408
2023-02-01,7,Professional Services,Expense,40499
2023-02-01,8,Gross Written Premium,Income,397960
2023-02-01,8,Net Earned Premium,Income,455485
2023-02-01,8,Reinsurance Recoveries,Income,179631
2023-02-01,8,Investment Income,Income,255198
2023-02-01,8,Commission Income,Income,477535
2023-02-01,8,Claims Paid,Claims,247997
2023-02-01,8,Claims Incurred,Claims,101347
2023-02-01,8,Loss Adjustment Expenses,Claims,210735
2023-02-01,8,Staff Costs,Expense,23431
2023-02-01,8,IT Expenses,Expense,62681
2023-02-01,8,Marketing,Expense,64483
2023-02-01,8,Office Costs,Expense,50153
2023-02-01,8,Depreciation,Expense,7368
2023-02-01,8,Professional Services,Expense,28424
2023-02-01,9,Gross Written Premium,Income,384504
2023-02-01,9,Net Earned Premium,Income,186076
2023-02-01,9,Reinsurance Recoveries,Income,487085
2023-02-01,9,Investment Income,Income,229724
2023-02-01,9,Commission Income,Income,384899
2023-02-01,9,Claims Paid,Claims,61985
2023-02-01,9,Claims Incurred,Claims,113737
2023-02-01,9,Loss Adjustment Expenses,Claims,217133
2023-02-01,9,Staff Costs,Expense,24398
2023-02-01,9,IT Expenses,Expense,99393
2023-02-01,9,Marketing,Expense,51861
2023-02-01,9,Office Costs,Expense,76897
2023-02-01,9,Depreciation,Expense,82905
2023-02-01,9,Professional Services,Expense,69577
2023-02-01,10,Gross Written Premium,Income,206713
2023-02-01,10,Net Earned Premium,Income,19078
2023-02-01,10,Reinsurance Recoveries,Income,428219
2023-02-01,10,Investment Income,Income,334912
2023-02-01,10,Commission Income,Income,61047
2023-02-01,10,Claims Paid,Claims,240458
2023-02-01,10,Claims Incurred,Claims,220048
2023-02-01,10,Loss Adjustment Expenses,Claims,241293
2023-02-01,10,Staff Costs,Expense,27015
2023-02-01,10,IT Expenses,Expense,34320
2023-02-01,10,Marketing,Expense,65881
2023-02-01,10,Office Costs,Expense,91827
2023-02-01,10,Depreciation,Expense,27289
2023-02-01,10,Professional Services,Expense,4389
2023-03-01,1,Gross Written Premium,Income,428899
2023-03-01,1,Net Earned Premium,Income,416845
2023-03-01,1,Reinsurance Recoveries,Income,333694
2023-03-01,1,Investment Income,Income,34826
2023-03-01,1,Commission Income,Income,110734
2023-03-01,1,Claims Paid,Claims,162702
2023-03-01,1,Claims Incurred,Claims,234834
2023-03-01,1,Loss Adjustment Expenses,Claims,182235
2023-03-01,1,Staff Costs,Expense,99511
2023-03-01,1,IT Expenses,Expense,67435
2023-03-01,1,Marketing,Expense,12653
2023-03-01,1,Office Costs,Expense,28961
2023-03-01,1,Depreciation,Expense,82941
2023-03-01,1,Professional Services,Expense,75137
2023-03-01,2,Gross Written Premium,Income,305806
2023-03-01,2,Net Earned Premium,Income,108818
2023-03-01,2,Reinsurance Recoveries,Income,459662
2023-03-01,2,Investment Income,Income,162360
2023-03-01,2,Commission Income,Income,263627
2023-03-01,2,Claims Paid,Claims,100081
2023-03-01,2,Claims Incurred,Claims,41877
2023-03-01,2,Loss Adjustment Expenses,Claims,216957
2023-03-01,2,Staff Costs,Expense,73715
2023-03-01,2,IT Expenses,Expense,11326
2023-03-01,2,Marketing,Expense,2560
2023-03-01,2,Office Costs,Expense,80148
2023-03-01,2,Depreciation,Expense,84186
2023-03-01,2,Professional Services,Expense,27745
2023-03-01,3,Gross Written Premium,Income,172962
2023-03-01,3,Net Earned Premium,Income,161094
2023-03-01,3,Reinsurance Recoveries,Income,395773
2023-03-01,3,Investment Income,Income,455795
2023-03-01,3,Commission Income,Income,80316
2023-03-01,3,Claims Paid,Claims,33380
2023-03-01,3,Claims Incurred,Claims,115198
2023-03-01,3,Loss Adjustment Expenses,Claims,269500
2023-03-01,3,Staff Costs,Expense,71326
2023-03-01,3,IT Expenses,Expense,93447
2023-03-01,3,Marketing,Expense,90899
2023-03-01,3,Office Costs,Expense,21049
2023-03-01,3,Depreciation,Expense,76717
2023-03-01,3,Professional Services,Expense,17082
2023-03-01,4,Gross Written Premium,Income,272805
2023-03-01,4,Net Earned Premium,Income,178484
2023-03-01,4,Reinsurance Recoveries,Income,275064
2023-03-01,4,Investment Income,Income,494410
2023-03-01,4,Commission Income,Income,255378
2023-03-01,4,Claims Paid,Claims,276090
2023-03-01,4,Claims Incurred,Claims,230314
2023-03-01,4,Loss Adjustment Expenses,Claims,240612
2023-03-01,4,Staff Costs,Expense,17309
2023-03-01,4,IT Expenses,Expense,56230
2023-03-01,4,Marketing,Expense,99656
2023-03-01,4,Office Costs,Expense,31027
2023-03-01,4,Depreciation,Expense,73541
2023-03-01,4,Professional Services,Expense,60321
2023-03-01,5,Gross Written Premium,Income,142028
2023-03-01,5,Net Earned Premium,Income,241447
2023-03-01,5,Reinsurance Recoveries,Income,346275
2023-03-01,5,Investment Income,Income,451124
2023-03-01,5,Commission Income,Income,481555
2023-03-01,5,Claims Paid,Claims,293107
2023-03-01,5,Claims Incurred,Claims,106757
2023-03-01,5,Loss Adjustment Expenses,Claims,271847
2023-03-01,5,Staff Costs,Expense,66128
2023-03-01,5,IT Expenses,Expense,73099
2023-03-01,5,Marketing,Expense,26849
2023-03-01,5,Office Costs,Expense,32860
2023-03-01,5,Depreciation,Expense,32585
2023-03-01,5,Professional Services,Expense,23015
2023-03-01,6,Gross Written Premium,Income,480755
2023-03-01,6,Net Earned Premium,Income,53585
2023-03-01,6,Reinsurance Recoveries,Income,299102
2023-03-01,6,Investment Income,Income,298161
2023-03-01,6,Commission Income,Income,479923
2023-03-01,6,Claims Paid,Claims,296570
2023-03-01,6,Claims Incurred,Claims,284922
2023-03-01,6,Loss Adjustment Expenses,Claims,181313
2023-03-01,6,Staff Costs,Expense,43229
2023-03-01,6,IT Expenses,Expense,87652
2023-03-01,6,Marketing,Expense,49364
2023-03-01,6,Office Costs,Expense,99833
2023-03-01,6,Depreciation,Expense,85878
2023-03-01,6,Professional Services,Expense,58056
2023-03-01,7,Gross Written Premium,Income,430706
2023-03-01,7,Net Earned Premium,Income,29975
2023-03-01,7,Reinsurance Recoveries,Income,167795
2023-03-01,7,Investment Income,Income,426495
2023-03-01,7,Commission Income,Income,219373
2023-03-01,7,Claims Paid,Claims,202133
2023-03-01,7,Claims Incurred,Claims,185225
2023-03-01,7,Loss Adjustment Expenses,Claims,294060
2023-03-01,7,Staff Costs,Expense,65324
2023-03-01,7,IT Expenses,Expense,45965
2023-03-01,7,Marketing,Expense,5648
2023-03-01,7,Office Costs,Expense,36133
2023-03-01,7,Depreciation,Expense,51677
2023-03-01,7,Professional Services,Expense,97059
2023-03-01,8,Gross Written Premium,Income,497804
2023-03-01,8,Net Earned Premium,Income,108317
2023-03-01,8,Reinsurance Recoveries,Income,211207
2023-03-01,8,Investment Income,Income,307190
2023-03-01,8,Commission Income,Income,450280
2023-03-01,8,Claims Paid,Claims,106459
2023-03-01,8,Claims Incurred,Claims,242697
2023-03-01,8,Loss Adjustment Expenses,Claims,205422
2023-03-01,8,Staff Costs,Expense,46893
2023-03-01,8,IT Expenses,Expense,62272
2023-03-01,8,Marketing,Expense,93152
2023-03-01,8,Office Costs,Expense,68649
2023-03-01,8,Depreciation,Expense,65674
2023-03-01,8,Professional Services,Expense,14760
2023-03-01,9,Gross Written Premium,Income,162999
2023-03-01,9,Net Earned Premium,Income,358619
2023-03-01,9,Reinsurance Recoveries,Income,71367
2023-03-01,9,Investment Income,Income,239027
2023-03-01,9,Commission Income,Income,415804
2023-03-01,9,Claims Paid,Claims,237750
2023-03-01,9,Claims Incurred,Claims,240806
2023-03-01,9,Loss Adjustment Expenses,Claims,188305
2023-03-01,9,Staff Costs,Expense,45738
2023-03-01,9,IT Expenses,Expense,34397
2023-03-01,9,Marketing,Expense,83189
2023-03-01,9,Office Costs,Expense,77367
2023-03-01,9,Depreciation,Expense,72260
2023-03-01,9,Professional Services,Expense,77619
2023-03-01,10,Gross Written Premium,Income,121453
2023-03-01,10,Net Earned Premium,Income,29816
2023-03-01,10,Reinsurance Recoveries,Income,445456
2023-03-01,10,Investment Income,Income,409492
2023-03-01,10,Commission Income,Income,255011
2023-03-01,10,Claims Paid,Claims,218567
2023-03-01,10,Claims Incurred,Claims,76635
2023-03-01,10,Loss Adjustment Expenses,Claims,221184
2023-03-01,10,Staff Costs,Expense,36946
2023-03-01,10,IT Expenses,Expense,56204
2023-03-01,10,Marketing,Expense,52886
2023-03-01,10,Office Costs,Expense,72652
2023-03-01,10,Depreciation,Expense,16563
2023-03-01,10,Professional Services,Expense,93324
2023-04-01,1,Gross Written Premium,Income,233536
2023-04-01,1,Net Earned Premium,Income,242944
2023-04-01,1,Reinsurance Recoveries,Income,281991
