Year,Month,DepartmentID,Account,BudgetAmount
2024,5,3,Staff Costs,141260
2024,5,3,IT Expenses,243178
2024,5,3,Marketing,264418
2024,5,3,Office Costs,34680
2024,5,3,Depreciation,239433
2024,5,3,Professional Services,369446
2024,5,4,Gross Written Premium,41445
2024,5,4,Net Earned Premium,10796
2024,5,4,Reinsurance Recoveries,314362
2024,5,4,Investment Income,175203
2024,5,4,Commission Income,144294
2024,5,4,Claims Paid,291218
2024,5,4,Claims Incurred,383232
2024,5,4,Loss Adjustment Expenses,303983
2024,5,4,Staff Costs,374256
2024,5,4,IT Expenses,394658
2024,5,4,Marketing,73322
2024,5,4,Office Costs,323465
2024,5,4,Depreciation,235246
2024,5,4,Professional Services,115100
2024,5,5,Gross Written Premium,302651
2024,5,5,Net Earned Premium,104244
2024,5,5,Reinsurance Recoveries,392932
2024,5,5,Investment Income,362395
2024,5,5,Commission Income,290950
2024,5,5,Claims Paid,135364
2024,5,5,Claims Incurred,304045
2024,5,5,Loss Adjustment Expenses,205065
2024,5,5,Staff Costs,178688
2024,5,5,IT Expenses,57127
2024,5,5,Marketing,267597
2024,5,5,Office Costs,342576
2024,5,5,Depreciation,390016
2024,5,5,Professional Services,92362
2024,5,6,Gross Written Premium,278120
2024,5,6,Net Earned Premium,119176
2024,5,6,Reinsurance Recoveries,104122
2024,5,6,Investment Income,337548
2024,5,6,Commission Income,349076
2024,5,6,Claims Paid,102170
2024,5,6,Claims Incurred,344851
2024,5,6,Loss Adjustment Expenses,222912
2024,5,6,Staff Costs,253178
2024,5,6,IT Expenses,240851
2024,5,6,Marketing,360933
2024,5,6,Office Costs,101516
2024,5,6,Depreciation,12957
2024,5,6,Professional Services,112724
2024,5,7,Gross Written Premium,280381
2024,5,7,Net Earned Premium,318730
2024,5,7,Reinsurance Recoveries,286396
2024,5,7,Investment Income,170278
2024,5,7,Commission Income,8543
2024,5,7,Claims Paid,180207
2024,5,7,Claims Incurred,252541
2024,5,7,Loss Adjustment Expenses,109647
2024,5,7,Staff Costs,40031
2024,5,7,IT Expenses,179001
2024,5,7,Marketing,332891
2024,5,7,Office Costs,322455
2024,5,7,Depreciation,241403
2024,5,7,Professional Services,70867
2024,5,8,Gross Written Premium,93780
2024,5,8,Net Earned Premium,62196
2024,5,8,Reinsurance Recoveries,78705
2024,5,8,Investment Income,325038
2024,5,8,Commission Income,354784
2024,5,8,Claims Paid,281735
2024,5,8,Claims Incurred,102247
2024,5,8,Loss Adjustment Expenses,184965
2024,5,8,Staff Costs,5727
2024,5,8,IT Expenses,48822
2024,5,8,Marketing,370543
2024,5,8,Office Costs,117113
2024,5,8,Depreciation,224606
2024,5,8,Professional Services,397575
2024,5,9,Gross Written Premium,395732
2024,5,9,Net Earned Premium,65091
2024,5,9,Reinsurance Recoveries,159591
2024,5,9,Investment Income,210603
2024,5,9,Commission Income,361336
2024,5,9,Claims Paid,184006
2024,5,9,Claims Incurred,377949
2024,5,9,Loss Adjustment Expenses,164912
2024,5,9,Staff Costs,385233
2024,5,9,IT Expenses,94367
2024,5,9,Marketing,18265
2024,5,9,Office Costs,84622
2024,5,9,Depreciation,165259
2024,5,9,Professional Services,303073
2024,5,10,Gross Written Premium,329036
2024,5,10,Net Earned Premium,156611
2024,5,10,Reinsurance Recoveries,323774
2024,5,10,Investment Income,226711
2024,5,10,Commission Income,175457
2024,5,10,Claims Paid,136025
2024,5,10,Claims Incurred,92580
2024,5,10,Loss Adjustment Expenses,344606
2024,5,10,Staff Costs,118396
2024,5,10,IT Expenses,364181
2024,5,10,Marketing,100310
2024,5,10,Office Costs,161080
2024,5,10,Depreciation,316072
2024,5,10,Professional Services,219168
2024,6,1,Gross Written Premium,94876
2024,6,1,Net Earned Premium,29976
2024,6,1,Reinsurance Recoveries,250014
2024,6,1,Investment Income,392128
2024,6,1,Commission Income,163698
2024,6,1,Claims Paid,365400
2024,6,1,Claims Incurred,367681
2024,6,1,Loss Adjustment Expenses,195861
2024,6,1,Staff Costs,114331
2024,6,1,IT Expenses,199717
2024,6,1,Marketing,256666
2024,6,1,Office Costs,274670
2024,6,1,Depreciation,108863
2024,6,1,Professional Services,204121
2024,6,2,Gross Written Premium,340510
2024,6,2,Net Earned Premium,61096
2024,6,2,Reinsurance Recoveries,143982
2024,6,2,Investment Income,338329
2024,6,2,Commission Income,55248
2024,6,2,Claims Paid,210728
2024,6,2,Claims Incurred,84888
2024,6,2,Loss Adjustment Expenses,211354
2024,6,2,Staff Costs,245346
2024,6,2,IT Expenses,99533
2024,6,2,Marketing,46954
2024,6,2,Office Costs,356863
2024,6,2,Depreciation,144876
2024,6,2,Professional Services,228777
2024,6,3,Gross Written Premium,267739
2024,6,3,Net Earned Premium,296736
2024,6,3,Reinsurance Recoveries,45643
2024,6,3,Investment Income,259793
2024,6,3,Commission Income,329809
2024,6,3,Claims Paid,273116
2024,6,3,Claims Incurred,283026
2024,6,3,Loss Adjustment Expenses,202466
2024,6,3,Staff Costs,159841
2024,6,3,IT Expenses,30020
2024,6,3,Marketing,369765
2024,6,3,Office Costs,352518
2024,6,3,Depreciation,49912
2024,6,3,Professional Services,17879
2024,6,4,Gross Written Premium,38798
2024,6,4,Net Earned Premium,112791
2024,6,4,Reinsurance Recoveries,182145
2024,6,4,Investment Income,342935
2024,6,4,Commission Income,334127
2024,6,4,Claims Paid,138922
2024,6,4,Claims Incurred,164472
2024,6,4,Loss Adjustment Expenses,279097
2024,6,4,Staff Costs,111410
2024,6,4,IT Expenses,130155
2024,6,4,Marketing,159607
2024,6,4,Office Costs,211608
2024,6,4,Depreciation,257712
2024,6,4,Professional Services,348173
2024,6,5,Gross Written Premium,9055
2024,6,5,Net Earned Premium,305314
2024,6,5,Reinsurance Recoveries,234016
2024,6,5,Investment Income,243657
2024,6,5,Commission Income,367120
2024,6,5,Claims Paid,295395
2024,6,5,Claims Incurred,140996
2024,6,5,Loss Adjustment Expenses,53037
2024,6,5,Staff Costs,97115
2024,6,5,IT Expenses,345070
2024,6,5,Marketing,75400
2024,6,5,Office Costs,104525
2024,6,5,Depreciation,368308
2024,6,5,Professional Services,228457
2024,6,6,Gross Written Premium,229174
2024,6,6,Net Earned Premium,146774
2024,6,6,Reinsurance Recoveries,373876
2024,6,6,Investment Income,20385
2024,6,6,Commission Income,276480
2024,6,6,Claims Paid,332565
2024,6,6,Claims Incurred,41021
2024,6,6,Loss Adjustment Expenses,122369
2024,6,6,Staff Costs,225702
2024,6,6,IT Expenses,54111
2024,6,6,Marketing,94402
2024,6,6,Office Costs,124774
2024,6,6,Depreciation,258724
2024,6,6,Professional Services,220657
2024,6,7,Gross Written Premium,309863
2024,6,7,Net Earned Premium,232600
2024,6,7,Reinsurance Recoveries,185109
2024,6,7,Investment Income,130695
2024,6,7,Commission Income,139585
2024,6,7,Claims Paid,251255
2024,6,7,Claims Incurred,149407
2024,6,7,Loss Adjustment Expenses,180212
2024,6,7,Staff Costs,109126
2024,6,7,IT Expenses,216445
2024,6,7,Marketing,82658
2024,6,7,Office Costs,170912
2024,6,7,Depreciation,298151
2024,6,7,Professional Services,111833
2024,6,8,Gross Written Premium,123637
2024,6,8,Net Earned Premium,387865
2024,6,8,Reinsurance Recoveries,98220
2024,6,8,Investment Income,31393
2024,6,8,Commission Income,62480
2024,6,8,Claims Paid,384387
2024,6,8,Claims Incurred,355434
2024,6,8,Loss Adjustment Expenses,371407
2024,6,8,Staff Costs,145179
2024,6,8,IT Expenses,273137
2024,6,8,Marketing,98650
2024,6,8,Office Costs,239397
2024,6,8,Depreciation,384739
2024,6,8,Professional Services,57066
2024,6,9,Gross Written Premium,378994
2024,6,9,Net Earned Premium,310086
2024,6,9,Reinsurance Recoveries,21138
2024,6,9,Investment Income,123558
2024,6,9,Commission Income,263480
2024,6,9,Claims Paid,276334
2024,6,9,Claims Incurred,359403
2024,6,9,Loss Adjustment Expenses,83422
2024,6,9,Staff Costs,191770
2024,6,9,IT Expenses,87315
2024,6,9,Marketing,34086
2024,6,9,Office Costs,130604
2024,6,9,Depreciation,367958
2024,6,9,Professional Services,124324
2024,6,10,Gross Written Premium,221682
2024,6,10,Net Earned Premium,396065
2024,6,10,Reinsurance Recoveries,8435
2024,6,10,Investment Income,368649
2024,6,10,Commission Income,320475
2024,6,10,Claims Paid,165014
2024,6,10,Claims Incurred,195707
2024,6,10,Loss Adjustment Expenses,193629
2024,6,10,Staff Costs,380601
2024,6,10,IT Expenses,319533
2024,6,10,Marketing,320158
2024,6,10,Office Costs,297441
2024,6,10,Depreciation,48890
2024,6,10,Professional Services,288466
2024,7,1,Gross Written Premium,40739
2024,7,1,Net Earned Premium,84553
2024,7,1,Reinsurance Recoveries,13314
2024,7,1,Investment Income,98831
2024,7,1,Commission Income,342308
2024,7,1,Claims Paid,374802
2024,7,1,Claims Incurred,344172
2024,7,1,Loss Adjustment Expenses,303257
2024,7,1,Staff Costs,122174
2024,7,1,IT Expenses,151429
2024,7,1,Marketing,234937
2024,7,1,Office Costs,25365
2024,7,1,Depreciation,306173
2024,7,1,Professional Services,268881
2024,7,2,Gross Written Premium,398186
2024,7,2,Net Earned Premium,210704
2024,7,2,Reinsurance Recoveries,90474
2024,7,2,Investment Income,345362
2024,7,2,Commission Income,260678
2024,7,2,Claims Paid,163571
2024,7,2,Claims Incurred,246099
2024,7,2,Loss Adjustment Expenses,246474
2024,7,2,Staff Costs,133692
2024,7,2,IT Expenses,243502
2024,7,2,Marketing,182229
2024,7,2,Office Costs,395555
2024,7,2,Depreciation,177106
2024,7,2,Professional Services,5294
2024,7,3,Gross Written Premium,291740
2024,7,3,Net Earned Premium,103185
2024,7,3,Reinsurance Recoveries,278578
2024,7,3,Investment Income,63382
2024,7,3,Commission Income,305242
2024,7,3,Claims Paid,9655
2024,7,3,Claims Incurred,88029
2024,7,3,Loss Adjustment Expenses,313372
2024,7,3,Staff Costs,8771
2024,7,3,IT Expenses,341243
2024,7,3,Marketing,125811
2024,7,3,Office Costs,329401
2024,7,3,Depreciation,284702
2024,7,3,Professional Services,325580
2024,7,4,Gross Written Premium,112779
2024,7,4,Net Earned Premium,129891
2024,7,4,Reinsurance Recoveries,259797
2024,7,4,Investment Income,259472
2024,7,4,Commission Income,37376
2024,7,4,Claims Paid,82924
2024,7,4,Claims Incurred,34332
2024,7,4,Loss Adjustment Expenses,398145
2024,7,4,Staff Costs,51737
2024,7,4,IT Expenses,398056
2024,7,4,Marketing,94031
2024,7,4,Office Costs,188024
2024,7,4,Depreciation,288135
2024,7,4,Professional Services,32472
2024,7,5,Gross Written Premium,64946
2024,7,5,Net Earned Premium,268685
2024,7,5,Reinsurance Recoveries,134237
2024,7,5,Investment Income,7765
2024,7,5,Commission Income,310218
2024,7,5,Claims Paid,369939
2024,7,5,Claims Incurred,165355
2024,7,5,Loss Adjustment Expenses,106387
2024,7,5,Staff Costs,256116
2024,7,5,IT Expenses,398985
2024,7,5,Marketing,153878
2024,7,5,Office Costs,270116
2024,7,5,Depreciation,154328
2024,7,5,Professional Services,371047
2024,7,6,Gross Written Premium,154725
2024,7,6,Net Earned Premium,108579
2024,7,6,Reinsurance Recoveries,44339
2024,7,6,Investment Income,370520
2024,7,6,Commission Income,309543
2024,7,6,Claims Paid,311157
2024,7,6,Claims Incurred,32909
2024,7,6,Loss Adjustment Expenses,193644
2024,7,6,Staff Costs,162541
2024,7,6,IT Expenses,137385
2024,7,6,Marketing,146002
2024,7,6,Office Costs,8285
2024,7,6,Depreciation,390781
2024,7,6,Professional Services,40863
2024,7,7,Gross Written Premium,152776
2024,7,7,Net Earned Premium,136627
2024,7,7,Reinsurance Recoveries,26323
2024,7,7,Investment Income,338112
2024,7,7,Commission Income,58915
2024,7,7,Claims Paid,376687
2024,7,7,Claims Incurred,146691
2024,7,7,Loss Adjustment Expenses,208462
2024,7,7,Staff Costs,264990
2024,7,7,IT Expenses,375644
2024,7,7,Marketing,378410
2024,7,7,Office Costs,293883
2024,7,7,Depreciation,133041
2024,7,7,Professional Services,58019
2024,7,8,Gross Written Premium,212226
2024,7,8,Net Earned Premium,238169
2024,7,8,Reinsurance Recoveries,12373
2024,7,8,Investment Income,171353
2024,7,8,Commission Income,25187
2024,7,8,Claims Paid,335007
2024,7,8,Claims Incurred,102927
2024,7,8,Loss Adjustment Expenses,243185
2024,7,8,Staff Costs,351229
2024,7,8,IT Expenses,122996
2024,7,8,Marketing,44220
2024,7,8,Office Costs,397647
2024,7,8,Depreciation,12642
2024,7,8,Professional Services,84971
2024,7,9,Gross Written Premium,60556
2024,7,9,Net Earned Premium,305336
2024,7,9,Reinsurance Recoveries,232655
2024,7,9,Investment Income,297926
2024,7,9,Commission Income,271926
2024,7,9,Claims Paid,227489
2024,7,9,Claims Incurred,190784
2024,7,9,Loss Adjustment Expenses,241836
2024,7,9,Staff Costs,155534
2024,7,9,IT Expenses,327174
2024,7,9,Marketing,204591
2024,7,9,Office Costs,323555
2024,7,9,Depreciation,191278
2024,7,9,Professional Services,102469
2024,7,10,Gross Written Premium,51950
2024,7,10,Net Earned Premium,145749
2024,7,10,Reinsurance Recoveries,211900
2024,7,10,Investment Income,151161
2024,7,10,Commission Income,187225
2024,7,10,Claims Paid,317683
2024,7,10,Claims Incurred,27936
2024,7,10,Loss Adjustment Expenses,317326
2024,7,10,Staff Costs,378403
2024,7,10,IT Expenses,235596
2024,7,10,Marketing,100042
2024,7,10,Office Costs,280307
2024,7,10,Depreciation,262758
2024,7,10,Professional Services,182129
2024,8,1,Gross Written Premium,148609
2024,8,1,Net Earned Premium,27419
2024,8,1,Reinsurance Recoveries,211063
2024,8,1,Investment Income,126211
2024,8,1,Commission Income,389906
2024,8,1,Claims Paid,210671
2024,8,1,Claims Incurred,5834
2024,8,1,Loss Adjustment Expenses,299358
2024,8,1,Staff Costs,229006
2024,8,1,IT Expenses,259870
2024,8,1,Marketing,257358
2024,8,1,Office Costs,7413
2024,8,1,Depreciation,14505
2024,8,1,Professional Services,256753
2024,8,2,Gross Written Premium,369946
2024,8,2,Net Earned Premium,138177
2024,8,2,Reinsurance Recoveries,204176
2024,8,2,Investment Income,395447
2024,8,2,Commission Income,119897
2024,8,2,Claims Paid,63408
2024,8,2,Claims Incurred,173751
2024,8,2,Loss Adjustment Expenses,121908
2024,8,2,Staff Costs,250993
2024,8,2,IT Expenses,235168
2024,8,2,Marketing,84731
2024,8,2,Office Costs,332275
2024,8,2,Depreciation,331424
2024,8,2,Professional Services,282906
2024,8,3,Gross Written Premium,122798
2024,8,3,Net Earned Premium,121854
2024,8,3,Reinsurance Recoveries,242902
2024,8,3,Investment Income,325847
2024,8,3,Commission Income,68079
2024,8,3,Claims Paid,26577
2024,8,3,Claims Incurred,268358
2024,8,3,Loss Adjustment Expenses,353483
2024,8,3,Staff Costs,315258
2024,8,3,IT Expenses,330374
2024,8,3,Marketing,169052
2024,8,3,Office Costs,72194
2024,8,3,Depreciation,117333
2024,8,3,Professional Services,42792
2024,8,4,Gross Written Premium,50807
2024,8,4,Net Earned Premium,392410
2024,8,4,Reinsurance Recoveries,141213
2024,8,4,Investment Income,109292
2024,8,4,Commission Income,127984
2024,8,4,Claims Paid,18777
2024,8,4,Claims Incurred,43346
2024,8,4,Loss Adjustment Expenses,321847
2024,8,4,Staff Costs,99977
2024,8,4,IT Expenses,314963
2024,8,4,Marketing,139917
2024,8,4,Office Costs,377330
2024,8,4,Depreciation,28290
2024,8,4,Professional Services,379695
2024,8,5,Gross Written Premium,180324
2024,8,5,Net Earned Premium,365826
2024,8,5,Reinsurance Recoveries,139365
2024,8,5,Investment Income,385161
2024,8,5,Commission Income,124496
2024,8,5,Claims Paid,324233
2024,8,5,Claims Incurred,395857
2024,8,5,Loss Adjustment Expenses,202345
2024,8,5,Staff Costs,283763
2024,8,5,IT Expenses,83006
2024,8,5,Marketing,251471
2024,8,5,Office Costs,223980
2024,8,5,Depreciation,281923
2024,8,5,Professional Services,230902
2024,8,6,Gross Written Premium,288774
2024,8,6,Net Earned Premium,372719
2024,8,6,Reinsurance Recoveries,120436
2024,8,6,Investment Income,148250
2024,8,6,Commission Income,289928
2024,8,6,Claims Paid,159099
2024,8,6,Claims Incurred,379311
2024,8,6,Loss Adjustment Expenses,72359
2024,8,6,Staff Costs,208460
2024,8,6,IT Expenses,345752
2024,8,6,Marketing,282255
2024,8,6,Office Costs,168384
2024,8,6,Depreciation,265393
2024,8,6,Professional Services,291305
2024,8,7,Gross Written Premium,386064
2024,8,7,Net Earned Premium,371967
2024,8,7,Reinsurance Recoveries,392158
2024,8,7,Investment Income,135466
2024,8,7,Commission Income,334457
2024,8,7,Claims Paid,186446
2024,8,7,Claims Incurred,85308
2024,8,7,Loss Adjustment Expenses,313533
2024,8,7,Staff Costs,246235
2024,8,7,IT Expenses,112800
2024,8,7,Marketing,386691
2024,8,7,Office Costs,243269
2024,8,7,Depreciation,29502
2024,8,7,Professional Services,40757
2024,8,8,Gross Written Premium,308255
2024,8,8,Net Earned Premium,103273
2024,8,8,Reinsurance Recoveries,63645
2024,8,8,Investment Income,377362
2024,8,8,Commission Income,326199
2024,8,8,Claims Paid,124815
2024,8,8,Claims Incurred,164978
2024,8,8,Loss Adjustment Expenses,368170
2024,8,8,Staff Costs,337336
2024,8,8,IT Expenses,186549
2024,8,8,Marketing,172973
2024,8,8,Office Costs,227343
2024,8,8,Depreciation,57021
2024,8,8,Professional Services,34092
2024,8,9,Gross Written Premium,399458
2024,8,9,Net Earned Premium,373987
2024,8,9,Reinsurance Recoveries,137903
2024,8,9,Investment Income,317865
2024,8,9,Commission Income,295655
2024,8,9,Claims Paid,77782
2024,8,9,Claims Incurred,364147
2024,8,9,Loss Adjustment Expenses,322712
2024,8,9,Staff Costs,369206
2024,8,9,IT Expenses,371445
2024,8,9,Marketing,318651
2024,8,9,Office Costs,129277
2024,8,9,Depreciation,134999
2024,8,9,Professional Services,212580
2024,8,10,Gross Written Premium,249744
2024,8,10,Net Earned Premium,105128
2024,8,10,Reinsurance Recoveries,277827
2024,8,10,Investment Income,28664
2024,8,10,Commission Income,107364
2024,8,10,Claims Paid,256084
2024,8,10,Claims Incurred,169244
2024,8,10,Loss Adjustment Expenses,69340
2024,8,10,Staff Costs,92236
2024,8,10,IT Expenses,16017
2024,8,10,Marketing,303757
2024,8,10,Office Costs,266879
2024,8,10,Depreciation,35348
2024,8,10,Professional Services,276635
2024,9,1,Gross Written Premium,214720
2024,9,1,Net Earned Premium,126070
2024,9,1,Reinsurance Recoveries,232629
2024,9,1,Investment Income,325903
2024,9,1,Commission Income,399184
2024,9,1,Claims Paid,267512
2024,9,1,Claims Incurred,40010
2024,9,1,Loss Adjustment Expenses,40851
2024,9,1,Staff Costs,127761
2024,9,1,IT Expenses,259640
2024,9,1,Marketing,394296
2024,9,1,Office Costs,167008
2024,9,1,Depreciation,83858
2024,9,1,Professional Services,72005
2024,9,2,Gross Written Premium,42493
2024,9,2,Net Earned Premium,205867
2024,9,2,Reinsurance Recoveries,172462
2024,9,2,Investment Income,15292
2024,9,2,Commission Income,359521
2024,9,2,Claims Paid,164437
2024,9,2,Claims Incurred,106735
2024,9,2,Loss Adjustment Expenses,27912
2024,9,2,Staff Costs,85771
2024,9,2,IT Expenses,192644
2024,9,2,Marketing,112293
2024,9,2,Office Costs,104083
2024,9,2,Depreciation,118655
2024,9,2,Professional Services,102459
2024,9,3,Gross Written Premium,228077
2024,9,3,Net Earned Premium,237682
2024,9,3,Reinsurance Recoveries,234171
2024,9,3,Investment Income,378839
2024,9,3,Commission Income,172558
2024,9,3,Claims Paid,301412
2024,9,3,Claims Incurred,112338
2024,9,3,Loss Adjustment Expenses,293480
2024,9,3,Staff Costs,270785
2024,9,3,IT Expenses,92132
2024,9,3,Marketing,300103
2024,9,3,Office Costs,149378
2024,9,3,Depreciation,182254
2024,9,3,Professional Services,79123
2024,9,4,Gross Written Premium,232967
2024,9,4,Net Earned Premium,26498
2024,9,4,Reinsurance Recoveries,75198
2024,9,4,Investment Income,32197
2024,9,4,Commission Income,156791
2024,9,4,Claims Paid,113775
2024,9,4,Claims Incurred,292176
2024,9,4,Loss Adjustment Expenses,326768
2024,9,4,Staff Costs,345321
2024,9,4,IT Expenses,309108
2024,9,4,Marketing,166100
2024,9,4,Office Costs,116030
2024,9,4,Depreciation,321790
2024,9,4,Professional Services,348331
2024,9,5,Gross Written Premium,122399
2024,9,5,Net Earned Premium,61747
2024,9,5,Reinsurance Recoveries,50712
2024,9,5,Investment Income,338964
2024,9,5,Commission Income,130342
2024,9,5,Claims Paid,96228
2024,9,5,Claims Incurred,341497
2024,9,5,Loss Adjustment Expenses,97091
2024,9,5,Staff Costs,353058
2024,9,5,IT Expenses,186902
2024,9,5,Marketing,373862
2024,9,5,Office Costs,251222
2024,9,5,Depreciation,219560
2024,9,5,Professional Services,16539
2024,9,6,Gross Written Premium,182833
2024,9,6,Net Earned Premium,313363
2024,9,6,Reinsurance Recoveries,280478
2024,9,6,Investment Income,275047
2024,9,6,Commission Income,63008
2024,9,6,Claims Paid,366462
2024,9,6,Claims Incurred,146932
2024,9,6,Loss Adjustment Expenses,72300
2024,9,6,Staff Costs,396407
2024,9,6,IT Expenses,287986
2024,9,6,Marketing,196285
2024,9,6,Office Costs,309516
2024,9,6,Depreciation,381460
2024,9,6,Professional Services,103971
2024,9,7,Gross Written Premium,43744
2024,9,7,Net Earned Premium,383226
2024,9,7,Reinsurance Recoveries,324586
2024,9,7,Investment Income,396214
2024,9,7,Commission Income,90990
2024,9,7,Claims Paid,388814
2024,9,7,Claims Incurred,374061
2024,9,7,Loss Adjustment Expenses,239975
2024,9,7,Staff Costs,8650
2024,9,7,IT Expenses,50117
2024,9,7,Marketing,358388
2024,9,7,Office Costs,270334
2024,9,7,Depreciation,53113
2024,9,7,Professional Services,144861
2024,9,8,Gross Written Premium,37125
2024,9,8,Net Earned Premium,234767
2024,9,8,Reinsurance Recoveries,397144
2024,9,8,Investment Income,171490
2024,9,8,Commission Income,379048
2024,9,8,Claims Paid,183157
2024,9,8,Claims Incurred,23768
2024,9,8,Loss Adjustment Expenses,186033
2024,9,8,Staff Costs,348243
2024,9,8,IT Expenses,258807
2024,9,8,Marketing,163957
2024,9,8,Office Costs,92421
2024,9,8,Depreciation,197154
2024,9,8,Professional Services,274039
2024,9,9,Gross Written Premium,186383
2024,9,9,Net Earned Premium,225566
2024,9,9,Reinsurance Recoveries,203139
2024,9,9,Investment Income,76017
2024,9,9,Commission Income,291076
2024,9,9,Claims Paid,26360
2024,9,9,Claims Incurred,321991
2024,9,9,Loss Adjustment Expenses,95365
2024,9,9,Staff Costs,90468
2024,9,9,IT Expenses,262137
2024,9,9,Marketing,306075
2024,9,9,Office Costs,60823
2024,9,9,Depreciation,305176
2024,9,9,Professional Services,251991
2024,9,10,Gross Written Premium,217498
2024,9,10,Net Earned Premium,23807
2024,9,10,Reinsurance Recoveries,144143
2024,9,10,Investment Income,58413
2024,9,10,Commission Income,162221
2024,9,10,Claims Paid,20540
2024,9,10,Claims Incurred,237284
2024,9,10,Loss Adjustment Expenses,75248
2024,9,10,Staff Costs,257515
2024,9,10,IT Expenses,227809
2024,9,10,Marketing,115494
2024,9,10,Office Costs,254643
2024,9,10,Depreciation,90435
2024,9,10,Professional Services,24787
2024,10,1,Gross Written Premium,288126
2024,10,1,Net Earned Premium,255768
2024,10,1,Reinsurance Recoveries,27606
2024,10,1,Investment Income,263632
2024,10,1,Commission Income,253495
2024,10,1,Claims Paid,238867
2024,10,1,Claims Incurred,117223
2024,10,1,Loss Adjustment Expenses,51936
2024,10,1,Staff Costs,98286
2024,10,1,IT Expenses,42381
2024,10,1,Marketing,388609
2024,10,1,Office Costs,295218
2024,10,1,Depreciation,49194
2024,10,1,Professional Services,185449
2024,10,2,Gross Written Premium,293997
2024,10,2,Net Earned Premium,340863
2024,10,2,Reinsurance Recoveries,156733
2024,10,2,Investment Income,186565
2024,10,2,Commission Income,123724
2024,10,2,Claims Paid,242777
2024,10,2,Claims Incurred,172567
2024,10,2,Loss Adjustment Expenses,18703
2024,10,2,Staff Costs,384635
2024,10,2,IT Expenses,63453
2024,10,2,Marketing,93478
2024,10,2,Office Costs,300305
2024,10,2,Depreciation,192063
2024,10,2,Professional Services,381440
2024,10,3,Gross Written Premium,243411
2024,10,3,Net Earned Premium,300493
2024,10,3,Reinsurance Recoveries,52098
2024,10,3,Investment Income,375579
2024,10,3,Commission Income,398348
2024,10,3,Claims Paid,56990
2024,10,3,Claims Incurred,336065
2024,10,3,Loss Adjustment Expenses,172610
2024,10,3,Staff Costs,105572
2024,10,3,IT Expenses,241981
2024,10,3,Marketing,274357
2024,10,3,Office Costs,129693
2024,10,3,Depreciation,180295
2024,10,3,Professional Services,358799
2024,10,4,Gross Written Premium,266498
2024,10,4,Net Earned Premium,335515
2024,10,4,Reinsurance Recoveries,73274
2024,10,4,Investment Income,374997
2024,10,4,Commission Income,271278
2024,10,4,Claims Paid,358572
2024,10,4,Claims Incurred,44601
2024,10,4,Loss Adjustment Expenses,341033
2024,10,4,Staff Costs,282834
2024,10,4,IT Expenses,269053
2024,10,4,Marketing,358383
2024,10,4,Office Costs,347176
2024,10,4,Depreciation,17062
2024,10,4,Professional Services,342530
2024,10,5,Gross Written Premium,229309
2024,10,5,Net Earned Premium,170803
2024,10,5,Reinsurance Recoveries,141225
2024,10,5,Investment Income,146553
2024,10,5,Commission Income,104270
2024,10,5,Claims Paid,333569
2024,10,5,Claims Incurred,199672
2024,10,5,Loss Adjustment Expenses,89981
2024,10,5,Staff Costs,109470
2024,10,5,IT Expenses,164277
2024,10,5,Marketing,93887
2024,10,5,Office Costs,348686
2024,10,5,Depreciation,316256
2024,10,5,Professional Services,147012
2024,10,6,Gross Written Premium,326154
2024,10,6,Net Earned Premium,212866
2024,10,6,Reinsurance Recoveries,291629
2024,10,6,Investment Income,94299
2024,10,6,Commission Income,372728
2024,10,6,Claims Paid,399283
2024,10,6,Claims Incurred,287751
2024,10,6,Loss Adjustment Expenses,245491
2024,10,6,Staff Costs,66597
2024,10,6,IT Expenses,262808
2024,10,6,Marketing,341698
2024,10,6,Office Costs,248554
2024,10,6,Depreciation,282331
2024,10,6,Professional Services,238983
2024,10,7,Gross Written Premium,271129
2024,10,7,Net Earned Premium,179124
2024,10,7,Reinsurance Recoveries,155635
2024,10,7,Investment Income,183394
2024,10,7,Commission Income,197317
2024,10,7,Claims Paid,318658
2024,10,7,Claims Incurred,285752
2024,10,7,Loss Adjustment Expenses,338471
2024,10,7,Staff Costs,193297
2024,10,7,IT Expenses,257773
2024,10,7,Marketing,284365
2024,10,7,Office Costs,315650
2024,10,7,Depreciation,288112
2024,10,7,Professional Services,394821
2024,10,8,Gross Written Premium,218678
2024,10,8,Net Earned Premium,185580
2024,10,8,Reinsurance Recoveries,266776
2024,10,8,Investment Income,177903
2024,10,8,Commission Income,184412
2024,10,8,Claims Paid,107951
2024,10,8,Claims Incurred,375450
2024,10,8,Loss Adjustment Expenses,310745
2024,10,8,Staff Costs,212028
2024,10,8,IT Expenses,77178
2024,10,8,Marketing,221383
2024,10,8,Office Costs,164826
2024,10,8,Depreciation,74893
2024,10,8,Professional Services,353943
2024,10,9,Gross Written Premium,315511
2024,10,9,Net Earned Premium,280345
2024,10,9,Reinsurance Recoveries,280375
2024,10,9,Investment Income,261682
2024,10,9,Commission Income,243886
2024,10,9,Claims Paid,146707
2024,10,9,Claims Incurred,14964
2024,10,9,Loss Adjustment Expenses,231118
2024,10,9,Staff Costs,218869
2024,10,9,IT Expenses,220862
2024,10,9,Marketing,213000
2024,10,9,Office Costs,17336
2024,10,9,Depreciation,344619
2024,10,9,Professional Services,87212
2024,10,10,Gross Written Premium,342523
2024,10,10,Net Earned Premium,50591
